LastName;FirstName;BookTitle;PagesNb;Isbn;PublisherName;
Paulsen;Gary;Thunder Valley;96;ISBN 0-440-41220-X;Random House;
Paulsen;Gary;The Cookcamp;115;0-531-05927-8;Scholastic Corporation;
Paulsen;Gary;Rodomonte's Revenge;112;ISBN 0-440-41024-X;Random House;
Paulsen;Gary;Dogsong;177;0-02-770180-8;Simon & Schuster;
Paulsen;Gary;Brian's Winter;134;0-590-69013-2;Scholastic Corporation;
Paulsen;Gary;How Angel Peterson Got His Name;128;0-385-72949-9;Random House;
Paulsen;Gary;Grizzly (novel);80;ISBN 0-440-41217-X;Random House;
Paulsen;Gary;My Life in Dog Years;144;978-0-385-32570-7;Dell Publishing;
Paulsen;Gary;Sarny (novel);192;0-385-32195-3;Dell Publishing;
Paulsen;Gary;Alida's Song;96;ISBN 0-385-32586-X;Dell Publishing;
Paulsen;Gary;Canyons (novel);184;978-0-385-30153-4;Dell Publishing;
Paulsen;Gary;Brian's Return;128;ISBN 0-385-32500-2 (first edition, hardback);Dell Publishing;
Paulsen;Gary;Guts: The True Stories Behind Hatchet and the Brian Books;148;0-385-32650-5;Dell Publishing;
Paulsen;Gary;Woods Runner;176;385738846;Random House;
Paulsen;Gary;Brian's Hunt;182;439692210;Random House;
Paulsen;Gary;The Treasure of El Patron;70;0-440-41048-7;Random House;
Paulsen;Gary;Murphy's Herd;147;0-8027-4094-4;Bloomsbury Publishing;
Paulsen;Gary;Murphy's Gold;123;0-8027-4078-2;Bloomsbury Publishing;
Paulsen;Gary;Escape from Fire Mountain;80;0-440-41025-8;Random House;
Paulsen;Gary;The Legend of Red Horse Cavern;80;0-440-41023-1;Random House;
Paulsen;Gary;Curse of the Ruins;96;0-440-41225-0;Random House;
Paulsen;Gary;Danger on Midnight River;80;0-440-41028-2;Random House;
Paulsen;Gary;Project – A Perfect World;96;0-440-41045-2;Random House;
Paulsen;Gary;The Creature of Black Water Lake;80;0-440-41211-0;Random House;
Paulsen;Gary;The Rock Jockeys;80;0-440-41026-6;Random House;
Paulsen;Gary;The Seventh Crystal;71;0-440-41051-7;Random House;
Paulsen;Gary;Time Benders;96;0-440-41214-5;Random House;
Paulsen;Gary;The Car (novel);192;978-0-15-292878-0;Harcourt (publisher);
Paulsen;Gary;Tucket's Gold;112;978-0-385-32501-1;Dell Publishing;
Paulsen;Gary;Captive! (Paulsen novel);80;0-440-41042-8;Random House;
Paulsen;Gary;The Tent (Paulsen novel);96;0-15-292879-0;Harcourt (publisher);
Paulsen;Gary;Dunc's Halloween;84;0-440-40659-5;Dell Publishing;
Paulsen;Gary;Winterdance: The Fine Madness of Running the Iditarod;272;978-0-15-126227-4;Harcourt (publisher);
Peck;Richard;The Mouse with the Question Mark Tail;256;978-0142425305;Dial Press;
Peck;Richard;Secrets at Sea;256;0-1424-2183-9;Dial Press;
Peck;Richard;The Ghost Belonged to Me;183;ISBN 0-670-33767-6;Viking Press;
Peck;Richard;A Long Way from Chicago;192;ISBN 0-8037-2290-7;Dial Press;
Pelecanos;George;Shame the Devil;299;ISBN 0-316-69523-8 (Hardcover first edition);Little, Brown and Company;
Pelecanos;George;The Big Blowdown;313;ISBN 0-312-14284-6 (Hardcover first edition);St. Martin's Press;
Pelecanos;George;The Night Gardener;384;ISBN 0-316-15650-7 (Hardcover first edition);Little, Brown and Company;
Pelecanos;George;Right as Rain;336;ISBN 0316695262 (Hardcover first edition);Little, Brown and Company;
Pelecanos;George;Nick's Trip;276;ISBN 0-312-08862-0 (Hardcover first edition);St. Martin's Press;
Pelecanos;George;Hell to Pay (novel);288;ISBN 0-316-69506-8 (Hardcover first edition);Little, Brown and Company;
Pelzer;Dave;Help Yourself (book);218;0-452-28276-4;Penguin Group;
Percy;Walker;The Message in the Bottle;335;1-399-23128-6;Farrar, Straus and Giroux;
Percy;Walker;The Thanatos Syndrome;372;ISBN 0-374-27354-5 (hardback edition) & ISBN 0-586-08726-5 (paperback edition);Farrar, Straus and Giroux;
Perkins;John;Confessions of an Economic Hit Man;250;0-452-28708-1;Berrett-Koehler Publishers;
Perrotta;Tom;The Leftovers (novel);336;978-0-312-35834-1;St. Martin's Press;
Perrotta;Tom;The Abstinence Teacher;358;ISBN 0-312-35833-4 (1st edition, hardcover);St. Martin's Press;
Perrotta;Tom;Little Children (novel);368;0-312-31571-6;St. Martin's Press;
Pessl;Marisha;Special Topics in Calamity Physics;519;ISBN 0-670-03777-X;Viking Press;
Pessl;Marisha;Night Film: A Novel;602;978-1400067886;Random House;
Petaja;Emil;Stardrift and Other Fantastic Flotsam;220;NA;Fantasy Publishing Company, Inc.;
Philbrick;Nathaniel;In the Heart of the Sea;320;0-670-89157-6;Viking Press;
Phillips;Alexander M.;The Mislaid Charm;91;NA;Prime Press;
Phillips;Arthur;The Tragedy of Arthur;368;0-8129-7792-0;Random House;
Pickard;Nancy;Naked Came the Phoenix;320;978-0-312-25194-9;St. Martin's Press;
Picoult;Jodi;The Pact (novel);451;ISBN 978-1-74114-036-1;Allen & Unwin;
Picoult;Jodi;House Rules (novel);532;978-0-7432-9643-4;Simon & Schuster;
Picoult;Jodi;Songs of the Humpback Whale (novel);352;0-7434-3101-4;Faber and Faber;
Picoult;Jodi;Change of Heart (novel);447;978-0-7434-9674-2;Simon & Schuster;
Picoult;Jodi;Keeping Faith;432;0-688-16825-6;William Morrow and Company;
Picoult;Jodi;Second Glance;432;978-0-7434-5450-6;Simon & Schuster;
Picoult;Jodi;Plain Truth;405;0-671-77613-4;Simon & Schuster;
Picoult;Jodi;The Tenth Circle;387;1-74114-693-3;Allen & Unwin;
Picoult;Jodi;Nineteen Minutes;455;978-1-74175-072-0;Simon & Schuster;
Picoult;Jodi;Salem Falls;434;0-7434-1870-0;Simon & Schuster;
Picoult;Jodi;Picture Perfect (novel);369;0-399-14040-9;G. P. Putnam's Sons;
Picoult;Jodi;Handle with Care (novel);496;978-0-7432-9641-0;Simon & Schuster;
Picoult;Jodi;Lone Wolf (Jodi Picoult novel);421;978-1-4391-0274-9;Simon & Schuster;
Picoult;Jodi;Perfect Match (novel);368;0-7434-1872-7;Simon & Schuster;
Picoult;Jodi;My Sister's Keeper (novel);432;0-7434-5452-9;Simon & Schuster;
Picoult;Jodi;Sing You Home;480;978-1-4391-0272-5;Simon & Schuster;
Pierce;Tamora;Bloodhound (novel);560;0-375-81469-8;Random House;
Pierce;Tamora;The Realms of the Gods;209;0-689-31990-8;Atheneum Books;
Pierce;Tamora;The Woman Who Rides Like a Man;253;ISBN 0-689-31117-6 (HB);Atheneum Books;
Pierce;Tamora;Tris's Book;251;0-590-55357-7;Scholastic Corporation;
Pierce;Tamora;Cold Fire (Pierce novel);384;ISBN 0-590-39655-2 (hardback edition) & ISBN 0-590-39656-0 (paperback edition);Scholastic Corporation;
Pierce;Tamora;Daja's Book;240;ISBN 0-590-55358-5 (hardback edition) & ISBN 0-590-55410-7 (paperback edition);Scholastic Corporation;
Pierce;Tamora;Alanna: The First Adventure;231;ISBN 0-689-30994-5;Atheneum Books;
Pierce;Tamora;Emperor Mage;256;0-590-55802-1;Scholastic Corporation;
Pierce;Tamora;Magic Steps;272;ISBN 0-590-39588-2 (hardback edition) & ISBN 0-590-39605-6 (paperback edition);Scholastic Corporation;
Pierce;Tamora;In the Hand of the Goddess;232;ISBN 0-689-31054-4 (first edition, hardback);Atheneum Books;
Pierce;Tamora;Sandry's Book;252;0-590-55356-9;Scholastic Corporation;
Pierce;Tamora;Shatterglass;368;ISBN 0-590-39683-8 (hardback edition) & ISBN 0-439-97864-5 (paperback edition);Scholastic Corporation;
Pierce;Tamora;Street Magic;300;ISBN 0-590-39628-5 (hardback edition) & ISBN 0-590-39643-9 (paperback edition);Scholastic Corporation;
Pierce;Tamora;Wild Magic;260;ISBN 0-689-31761-1 (first edition, hardback);Simon & Schuster;
Pierce;Tamora;Wolf-Speaker;182;ISBN 0-689-31833-2 (first edition, hardback);Simon & Schuster;
Pierce;Tamora;Squire (novel);399;0-679-88916-7;Random House;
Pierce;Tamora;Lady Knight;429;0-375-81465-5;Random House;
Pierce;Tamora;Page (novel);268;0-679-88918-3;Random House;
Pierce;Tamora;Mastiff (novel);608;978-0375838187;Random House;
Pierce;Tamora;Briar's Book;258;0-590-55411-5;Scholastic Corporation;
Pierce;Tamora;The Will of the Empress;595;1-86504-810-0;Scholastic Corporation;
Pierce;Tamora;First Test;240;0-679-88917-5;Random House;
Pike;Aprilynne;Illusions (Pike novel);384;ISBN 0-06-166809-5;HarperCollins;
Pinkney;Jerry;The Lion & the Mouse;40;0-316-01356-0;Little, Brown and Company;
Pinkwater;Daniel;Borgel;170;ISBN 0-02-774671-2 (first edition, hardback);Macmillan Publishers;
Pinkwater;Daniel;The Worms of Kukumlima;307;ISBN 0-525-43380-5 (first edition, hardback);E. P. Dutton;
Pinkwater;Daniel;Slaves of Spiegel;88;0-590-07753-8;Four Winds Press;
Pirsig;Robert M.;Lila: An Inquiry into Morals;409;ISBN 0-553-07873-9 (first edition, hardback);Bantam Books;
Plame;Valerie;Fair Game: My Life as a Spy, My Betrayal by the White House;320;ISBN 1-4165-3761-9 (10) & ISBN 978-1-4165-3761-8 (13);Simon & Schuster;
Pogrebin;Abigail;Stars of David: Prominent Jews Talk About Being Jewish;400;767916131;Broadway Books;
Porter;Eleanor H.;Just David;324;1-888692-05-7;Houghton Mifflin Harcourt;
Pournelle;Jerry;Lucifer's Hammer;494;0-87223-487-8;Playboy;
Pournelle;Jerry;The Gripping Hand;401;0-671-79573-2;Pocket Books;
Pournelle;Jerry;High Justice;222;0-671-81104-5;Pocket Books;
Pournelle;Jerry;Burning Tower;448;0-7434-1691-0;Pocket Books;
Pournelle;Jerry;Footfall;495;ISBN 0-345-32347-5 (first edition, hardcover);Del Rey Books;
Pournelle;Jerry;Janissaries (novel);335;0-671-87709-7;Ace Books;
Pournelle;Jerry;Janissaries II: Clan and Crown;437;0-441-38294-0;Ace Books;
Pournelle;Jerry;The Legacy of Heorot;368;978-0-671-64094-1;Simon & Schuster;
Pournelle;Jerry;Escape from Hell (novel);336;978-0-7653-1632-5;Tor Books;
Pournelle;Jerry;Exiles to Glory;216;0-441-22215-3;Ace Books;
Powers;Richard;Prisoner's Dilemma (novel);248;0-688-07350-6;William Morrow and Company;
Powers;Richard;The Echo Maker;464;0-374-14635-7;Farrar, Straus and Giroux;
Powers;Richard;Plowing the Dark;415;0-374-23461-2;Farrar, Straus and Giroux;
Powers;Richard;The Time of Our Singing;640;0-374-70467-8;Farrar, Straus and Giroux;
Pratt;Fletcher;The Blue Star (novel);250;NA;Ballantine Books;
Pratt;Fletcher;The Well of the Unicorn;338;NA;William Milligan Sloane III;
Pratt;Fletcher;Wall of Serpents;223;NA;Avalon Books;
Pratt;Fletcher;The Castle of Iron;224;NA;Gnome Press;
Pratt;Fletcher;The Compleat Enchanter;341;N/A;Doubleday (publisher);
Pratt;Fletcher;The Mathematics of Magic: The Enchanter Stories of L. Sprague de Camp and Fletcher Pratt;512;1-886778-65-5;NESFA Press;
Pratt;Fletcher;The Complete Compleat Enchanter;498;0-7474-0079-2;Sphere Books;
Pratt;Fletcher;The Carnelian Cube;230;NA;Gnome Press;
Pratt;Fletcher;Tales from Gavagan's Bar;228;NA;Gale (publisher);
Pratt;Fletcher;Land of Unreason;260;NA;Henry Holt and Company;
Pratt;Fletcher;The Incomplete Enchanter;326;NA;Henry Holt and Company;
Prendergast;John;Unlikely Brothers;272;978-0-307-46484-2 (0-307-46484-9);Random House;
Prendergast;John;Not on Our Watch;192;1-4013-0335-8;Hyperion Books;
Prendergast;John;The Enough Moment;304;978-0-307-46482-8 (0-307-46482-2);Random House;
Pressman;Steven;Outrageous Betrayal;289;0-312-09296-2;St. Martin's Press;
Preston;Douglas;Crimson Shore;460;978-1455536269;Grand Central Publishing;
Preston;Douglas;Cemetery Dance (novel);435;ISBN 0-446-58029-5;Grand Central Publishing;
Preston;Douglas;The Monster of Florence: A True Story;336;978-0-446-58119-6;Grand Central Publishing;
Preston;Douglas;Tyrannosaur Canyon;368;0-7653-1104-6;Tor Books;
Preston;Douglas;Brimstone (Preston and Child novel);497;ISBN 0-446-53143-X;Grand Central Publishing;
Preston;Douglas;Relic (novel);480;0-8125-4326-2;Tor Books;
Preston;Douglas;Impact (novel);368;978-0-7653-1768-1;Tor Books;
Preston;Douglas;Gideon's Sword;342;978-0-446-56432-8;Grand Central Publishing;
Preston;Douglas;Mount Dragon;512;0-7653-5996-0;Tor Books;
Preston;Douglas;Jennie (novel);302;978-0-312-11294-3;St. Martin's Press;
Preston;Douglas;Dance of Death (novel);451;0-446-57697-2;Grand Central Publishing;
Preston;Douglas;The Book of the Dead (novel);640;0-446-61850-0;Grand Central Publishing;
Preston;Douglas;Reliquary (novel);480;0-8125-4283-5;Tor Books;
Preston;Douglas;Thunderhead (novel);496;0-446-60837-8;Grand Central Publishing;
Preston;Douglas;The Codex (novel);416;0-7653-5997-9;Tor Books;
Preston;Douglas;Blue Labyrinth;416;978-1455525898;Grand Central Publishing;
Preston;Douglas;The Kraken Project;352;978-0765317698;Tor Books;
Preston;Douglas;White Fire (novel);384;1-455-52583-9;Grand Central Publishing;
Preston;Douglas;Fever Dream (novel);400;0-446-55496-0;Grand Central Publishing;
Preston;Douglas;The Cabinet of Curiosities;565;0-446-53022-0;Grand Central Publishing;
Preston;Douglas;Blasphemy (Preston novel);416;978-0-7653-1105-4;Tor Books;
Preston;Douglas;Still Life with Crows;480;0-446-53142-1;Grand Central Publishing;
Preston;Douglas;Two Graves;480;0-446-55499-5;Grand Central Publishing;
Preston;Douglas;The Ice Limit;464;978-0-446-52587-9;Grand Central Publishing;
Preston;Douglas;The Wheel of Darkness;400;0-446-58141-0;Grand Central Publishing;
Preston;Douglas;Cold Vengeance (novel);368;ISBN 0-446-55498-7;Grand Central Publishing;
Price;E. Hoffman;Far Lands, Other Days;588;0-913796-01-8;Carcosa;
Price;E. Hoffman;Book of the Dead (memoir);423;ISBN 0-87054-179-X;Arkham House;
Price;E. Hoffman;Strange Gateways;208;NA;Arkham House;
Price;Richard;Lush Life (novel);464;0-374-29925-0;Farrar, Straus and Giroux;
Price;Richard;The Wanderers (Richard Price novel);239;0-395-18477-0;Houghton Mifflin Harcourt;
Price;Richard;Bloodbrothers (Richard Price novel);271;0-395-24303-3;Houghton Mifflin Harcourt;
Price;Richard;Freedomland (novel);546;0-7679-0024-3;Broadway Books;
Price;Richard;Samaritan (Price novel);400;0-375-41115-1;Alfred A. Knopf;
Priest;Cherie;I Am Princess X;240;978-0-545-62085-7;Arthur A. Levine Books;
Priest;Cherie;Boneshaker (novel);416;765318415;Tor Books;
Primavera;Elise;The Secret Order of the Gumm Street Girls;464;0-06-056946-8;HarperCollins;
Prose;Francine;Reading Like a Writer;275;0-06-077704-4;HarperCollins;
Proulx;E. Annie;Postcards (novel);340;0-00-654668-4;HarperCollins;
Proulx;E. Annie;Heart Songs;160;0-684-18717-5;Charles Scribner's Sons;
Proulx;E. Annie;Close Range: Wyoming Stories;288;0-684-85221-7;Charles Scribner's Sons;
Proulx;E. Annie;That Old Ace in the Hole;359;0-00-715152-7;HarperCollins;
Proulx;E. Annie;Fine Just the Way It Is;240;978-0-00-726973-0 (first edition);HarperCollins;
Puzo;Mario Gianluigi;The Family (Puzo novel);304;ISBN 0-06-039445-5 (hardback edition) & ISBN 0-06-103242-5 (paperback edition);ReganBooks;
Puzo;Mario Gianluigi;Fools Die;544;ISBN 0-399-12244-3 (Hardcover edition) & ISBN 0-451-16019-3 (Paperback editions);G. P. Putnam's Sons;
Puzo;Mario Gianluigi;The Fourth K;479;0-394-56996-2;Random House;
Puzo;Mario Gianluigi;The Sicilian;416;ISBN 0-671-43564-7 (Hardback edition) & ISBN 0-345-44170-2 (Paperback edition);Random House;
Puzo;Mario Gianluigi;Omertà (novel);321;0-375-50568-7;Random House;
Quick;Matthew;The Silver Linings Playbook;304;0-374-26426-0;Farrar, Straus and Giroux;
Quinn;Daniel;Dreamer (novel);345;0-812-52475-6;Tor Books;
Quinn;Daniel;My Ishmael;274;0-553-10636-8;Bantam Books;
Quinn;Daniel;The Story of B;325;0-553-10053-X;Bantam Books;
Quinn;Daniel;Beyond Civilization;202;0-609-60490-2;Harmony Books;
Randall;Alice;The Wind Done Gone;210;ISBN 0-618-10450-X (first edition, hardback);Houghton Mifflin Harcourt;
Rapp;Adam;33 Snowfish;192;ISBN 978-0-7636-1874-2 (first edition, hardback)ISBN 978-0-7636-2917-5 (Paperback);Candlewick Press;
Rash;Ron;The World Made Straight;289;ISBN 0-8050-7866-5 (Hardcover edition);Henry Holt and Company;
Rawlings;Marjorie Kinnan;The Yearling;416;NA;Charles Scribner's Sons;
Rawls;Wilson;Summer of the Monkeys;283;0-440-41580-2;Doubleday (publisher);
Rawls;Wilson;Where the Red Fern Grows;245;ISBN 0-440-22814-X;Doubleday (publisher);
Rawson;Clayton;No Coffin for the Corpse;240;NA;G. P. Putnam's Sons;
Rawson;Clayton;The Headless Lady;240;NA;G. P. Putnam's Sons;
Rawson;Clayton;The Footprints on the Ceiling;240;NA;G. P. Putnam's Sons;
Rawson;Clayton;Death from a Top Hat;240;N/A;G. P. Putnam's Sons;
Reed;Ishmael;The Last Days of Louisiana Red;177;394491882;Random House;
Reed;Robert David;Marrow (novel);351;0-312-86801-4;Tor Books;
Reed;Tucker;Neverwas (novel);320;0-545-43418-1;Arthur A. Levine Books;
Reed;Tucker;Amber House (novel);368;0-545-43416-5;Arthur A. Levine Books;
Reichs;Kathy;Devil Bones;320;978-0-7432-9439-3 (Hardcover);Simon & Schuster;
Reichs;Kathy;Grave Secrets;448;978-0-09-930730-3;Random House;
Reichs;Kathy;Monday Mourning;303;0-434-01038-3;Heinemann (publisher);
Reichs;Kathy;206 Bones;303;978-0-434-01468-2;William Heinemann;
Reichs;Kathy;Break No Bones;334;0-434-01042-1;William Heinemann;
Reichs;Kathy;Spider Bones;320;978-1-4391-0239-8;Charles Scribner's Sons;
Reinhardt;Hank;Heroic Fantasy (anthology);320;0-87997-455-9;DAW Books;
Reiss;Tom;The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo;432;978-0307382467;Crown Publishing Group;
Repp;Ed Earl;The Stellar Missiles;192;NA;Fantasy Publishing Company, Inc.;
Repp;Ed Earl;Science-Fantasy Quintette;360;NA;Fantasy Publishing Company, Inc.;
Repp;Ed Earl;The Radium Pool;188;NA;Fantasy Publishing Company, Inc.;
Rhodes;Richard Lee;The Making of the Atomic Bomb;886;0-671-44133-7;Simon & Schuster;
Rice;Anne;Memnoch the Devil;354;0-679-44101-8;Alfred A. Knopf;
Rice;Anne;Blackwood Farm;544;0-345-44368-3;Alfred A. Knopf;
Rice;Anne;Taltos (Rice novel);480;ISBN 0-679-42573-X;Alfred A. Knopf;
Rice;Anne;Christ the Lord: Out of Egypt;384;0-375-41201-8;Alfred A. Knopf;
Rice;Anne;The Wolf Gift;416;978-0-307-59511-9;Random House;
Rice;Anne;The Vampire Armand;387;978-0-679-45447-2;Alfred A. Knopf;
Rice;Anne;The Feast of All Saints (novel);571;978-0671247553;Simon & Schuster;
Rice;Anne;Pandora (novel);368;0-375-40159-8 (hardcover edition);Alfred A. Knopf;
Rice;Anne;The Mummy, or Ramses the Damned;448;0-345-36000-1;Ballantine Books;
Rice;Anne;Prince Lestat;464;978-0-307-96252-2;Knopf;
Rice;Anne;Exit to Eden;336;ISBN 0-87795-609-X;Arbor House;
Rice;Anne;Servant of the Bones;387;978-0676970036;Alfred A. Knopf;
Rice;Anne;Merrick (novel);307;0-679-45448-9;Alfred A. Knopf;
Rice;Anne;The Witching Hour (novel);976;0-394-58786-3;Alfred A. Knopf;
Rice;Anne;Cry to Heaven;533;978-0-394-52351-4;Alfred A. Knopf;
Rice;Anne;Of Love and Evil;192;0-676-97809-6;Alfred A. Knopf;
Rice;Anne;Vittorio the Vampire;304;0-375-40160-1;Alfred A. Knopf;
Rice;Anne;The Queen of the Damned;448;978-0394558233;Alfred A. Knopf;
Rice;Anne;Violin (novel);289;0-679-43302-3;Alfred A. Knopf;
Rice;Anne;Blood Canticle;320;ISBN 0-375-41200-X;Alfred A. Knopf;
Rice;Anne;Blood and Gold;480;0-679-45449-7;Alfred A. Knopf;
Rice;Anne;The Tale of the Body Thief;448;978-0-679-40528-3 (hardcover edition);Alfred A. Knopf;
Rice;Anne;The Vampire Lestat;560;1-127-49040-0;Alfred A. Knopf;
Rice;Anne;Lasher;592;0-679-41295-6;Alfred A. Knopf;
Rice;Anne;Belinda (Rice novel);476;0-87795-826-2;William Morrow and Company;
Rice;Anne;Angel Time;288;978-1-4000-4353-8;Alfred A. Knopf;
Rich;Adrienne Cecile;On Lies, Secrets and Silence;310;393012336;W. W. Norton & Company;
Richardson;Darrell C.;Max Brand: The Man and His Work;198;NA;Fantasy Publishing Company, Inc.;
Riggs;Ransom;Hollow City (novel);396;978-1-59474-612-3;Quirk Books;
Riggs;Ransom;Miss Peregrine's Home for Peculiar Children;352;978-1-59474-476-1;Quirk Books;
Roach;Mary;Spook: Science Tackles the Afterlife;311;0-393-32912-7;W. W. Norton & Company;
Roach;Mary;Stiff: The Curious Lives of Human Cadavers;304;0-393-32482-6;W. W. Norton & Company;
Roach;Mary;Gulp: Adventures on the Alimentary Canal;352;393081575;W. W. Norton & Company;
Roach;Mary;Bonk: The Curious Coupling of Science and Sex;319;978-0-393-06464-3;W. W. Norton & Company;
Roach;Mary;Packing for Mars;334;978-0-393-06847-4;W. W. Norton & Company;
Robbins;Tom;Tibetan Peach Pie: A True Account of an Imaginative Life;362;ISBN 9780062267405;Ecco Press;
Robbins;Tom;Another Roadside Attraction;400;0-553-34948-1;Doubleday (publisher);
Robbins;Tom;Half Asleep in Frog Pajamas;386;0-553-07625-6;Bantam Books;
Robbins;Tom;Jitterbug Perfume;342;0-553-05068-0;Bantam Books;
Robbins;Tom;Still Life with Woodpecker;277;ISBN 0-553-27093-1 (first edition, paperback);Bantam Books;
Robbins;Tom;Villa Incognito;241;0-553-80332-8;Bantam Books;
